Column1;country;country_code;indicator;indicator_user;year;value
3495;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1983;"7832.58							"
3496;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1984;"7739.72							"
3497;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1985;"7990.69							"
3498;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1986;"11315.02							"
3499;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1987;"14234.73							"
3500;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1988;"15744.66							"
3501;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1989;"16386.66							"
3502;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1990;"20825.78							"
3503;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1991;"21956.53							"
3504;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1992;"23243.47							"
3505;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1993;"18738.76							"
3506;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1994;"19337.63							"
3507;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1995;"20664.55							"
3508;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1996;"23081.6							"
3509;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1997;"21829.35							"
3510;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1998;"22318.14							"
3511;Italy;ITA;gdp_per_capita;GDP per Capita (US$);1999;"22005.05							"
3512;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2000;"20137.59							"
3513;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2001;"20500.95							"
3514;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2002;"22376.3							"
3515;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2003;"27526.32							"
3516;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2004;"31317.2							"
3517;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2005;"32055.09							"
3518;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2006;"33529.73							"
3519;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2007;"37870.75							"
3520;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2008;"40944.91							"
3521;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2009;"37226.76							"
3522;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2010;"36035.64							"
3523;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2011;"38649.64							"
3524;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2012;"35051.52							"
3525;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2013;"35560.08							"
3526;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2014;"35565.72							"
3527;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2015;"30242.39							"
3528;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2016;"30960.73							"
3529;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2017;"32406.72							"
3530;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2018;"34622.17							"
3531;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2019;"33673.75							"
3532;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2020;"31911.04							"
3533;Italy;ITA;gdp_per_capita;GDP per Capita (US$);2021;"35657.5							"
3534;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1960;
3535;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1961;
3536;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1962;
3537;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1963;
3538;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1964;
3539;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1965;
3540;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1966;
3541;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1967;
3542;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1968;
3543;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1969;
3544;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1970;
3545;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1971;
3546;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1972;
3547;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1973;
3548;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1974;
3549;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1975;
3550;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1976;
3551;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1977;
3552;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1978;
3553;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1979;
3554;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1980;
3555;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1981;
3556;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1982;
3557;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1983;
3558;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1984;
3559;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1985;
3560;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1986;
3561;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1987;
3562;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1988;
3563;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1989;
3564;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1990;
3565;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1991;
3566;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1992;
3567;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1993;
3568;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1994;
3569;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1995;"2329.58							"
3570;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1996;"2431.71							"
3571;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1997;"2683.24							"
3572;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1998;"2973.53							"
3573;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);1999;"3151.58							"
3574;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2000;"3361.64							"
3575;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2001;"3578.0							"
3576;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2002;"4136.93							"
3577;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2003;"5145.2							"
3578;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2004;"6378.67							"
3579;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2005;"7594.9							"
3580;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2006;"9723.45							"
3581;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2007;"14113.53							"
3582;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2008;"16467.14							"
3583;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2009;"12331.93							"
3584;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2010;"11420.99							"
3585;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2011;"13338.96							"
3586;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2012;"13847.34							"
3587;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2013;"15007.49							"
3588;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2014;"15742.39							"
3589;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2015;"13786.46							"
3590;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2016;"14331.75							"
3591;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2017;"15695.12							"
3592;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2018;"17865.03							"
3593;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2019;"17945.22							"
3594;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2020;"18207.14							"
3595;Latvia;LVA;gdp_per_capita;GDP per Capita (US$);2021;"21148.16							"
3596;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1960;
3597;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1961;
3598;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1962;
3599;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1963;
3600;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1964;
3601;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1965;
3602;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1966;
3603;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1967;
3604;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1968;
3605;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1969;
3606;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1970;
3607;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1971;
3608;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1972;
3609;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1973;
3610;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1974;
3611;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1975;
3612;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1976;
3613;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1977;
3614;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1978;
3615;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1979;
3616;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1980;
3617;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1981;
3618;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1982;
3619;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1983;
3620;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1984;
3621;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1985;
3622;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1986;
3623;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1987;
3624;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1988;
3625;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1989;
3626;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1990;
3627;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1991;
3628;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1992;
3629;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1993;
3630;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1994;
3631;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1995;"2167.79							"
3632;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1996;"2327.43							"
3633;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1997;"2830.28							"
3634;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1998;"3166.67							"
3635;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);1999;"3113.18							"
3636;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2000;"3293.23							"
3637;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2001;"3525.79							"
3638;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2002;"4141.59							"
3639;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2003;"5499.43							"
3640;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2004;"6700.33							"
3641;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2005;"7854.77							"
3642;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2006;"9230.71							"
3643;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2007;"12285.45							"
3644;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2008;"14945.0							"
3645;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2009;"11820.78							"
3646;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2010;"11987.51							"
3647;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2011;"14376.95							"
3648;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2012;"14367.71							"
3649;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2013;"15729.65							"
3650;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2014;"16551.02							"
3651;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2015;"14263.96							"
3652;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2016;"15008.31							"
3653;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2017;"16885.41							"
3654;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2018;"19186.36							"
3655;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2019;"19595.14							"
3656;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2020;"20339.52							"
3657;Lithuania;LTU;gdp_per_capita;GDP per Capita (US$);2021;"23723.34							"
3658;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1960;"2242.02							"
3659;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1961;"2222.37							"
3660;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1962;"2311.8							"
3661;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1963;"2441.04							"
3662;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1964;"2755.63							"
3663;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1965;"2780.09							"
3664;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1966;"2900.43							"
3665;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1967;"2909.66							"
3666;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1968;"3175.37							"
3667;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1969;"3658.9							"
3668;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1970;"4298.03							"
3669;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1971;"4435.4							"
3670;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1972;"5486.72							"
3671;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1973;"7447.21							"
3672;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1974;"8966.73							"
3673;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1975;"8701.3							"
3674;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1976;"9490.69							"
3675;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1977;"10486.34							"
3676;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1978;"13034.39							"
3677;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1979;"15204.33							"
3678;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1980;"16531.11							"
3679;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1981;"13837.13							"
3680;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1982;"12590.98							"
3681;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1983;"12374.03							"
3682;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1984;"12126.94							"
3683;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1985;"12481.97							"
3684;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1986;"18149.87							"
3685;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1987;"22443.43							"
3686;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1988;"25219.35							"
3687;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1989;"26618.07							"
3688;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1990;"33465.48							"
3689;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1991;"35747.34							"
3690;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1992;"39570.86							"
3691;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1993;"40066.72							"
3692;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1994;"43933.24							"
3693;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1995;"51032.35							"
3694;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1996;"50444.36							"
3695;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1997;"46641.64							"
3696;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1998;"47445.38							"
3697;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);1999;"50872.45							"
3698;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2000;"48659.6							"
3699;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2001;"48440.14							"
3700;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2002;"53005.73							"
3701;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2003;"65689.32							"
3702;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2004;"76544.92							"
3703;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2005;"80988.14							"
3704;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2006;"90788.8							"
3705;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2007;"107475.32							"
3706;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2008;"120422.14							"
3707;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2009;"109419.75							"
3708;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2010;"110885.99							"
3709;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2011;"119025.06							"
3710;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2012;"112584.68							"
3711;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2013;"120000.14							"
3712;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2014;"123678.7							"
3713;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2015;"105462.01							"
3714;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2016;"106899.29							"
3715;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2017;"110193.21							"
3716;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2018;"116786.51							"
3717;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2019;"112621.82							"
3718;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2020;"117370.5							"
3719;Luxembourg;LUX;gdp_per_capita;GDP per Capita (US$);2021;"133590.15							"
3720;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1960;
3721;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1961;
3722;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1962;
3723;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1963;
3724;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1964;
3725;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1965;
3726;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1966;
3727;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1967;
3728;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1968;
3729;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1969;
3730;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1970;"828.42							"
3731;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1971;"874.07							"
3732;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1972;"975.76							"
3733;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1973;"1143.62							"
3734;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1974;"1245.36							"
3735;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1975;"1560.11							"
3736;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1976;"1726.56							"
3737;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1977;"2037.9							"
3738;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1978;"2558.74							"
3739;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1979;"3195.55							"
3740;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1980;"3948.4							"
3741;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1981;"3898.24							"
3742;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1982;"3788.05							"
3743;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1983;"3527.04							"
3744;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1984;"3332.89							"
3745;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1985;"3322.42							"
3746;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1986;"4194.65							"
3747;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1987;"5083.67							"
3748;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1988;"5814.36							"
3749;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1989;"6040.61							"
3750;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1990;"7191.92							"
3751;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1991;"7558.28							"
3752;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1992;"8220.25							"
3753;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1993;"7296.31							"
3754;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1994;"8000.52							"
3755;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1995;"9171.06							"
3756;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1996;"9438.56							"
3757;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1997;"9724.34							"
3758;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1998;"10273.45							"
3759;Malta;MLT;gdp_per_capita;GDP per Capita (US$);1999;"10720.91							"
3760;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2000;"11083.01							"
3761;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2001;"11081.01							"
3762;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2002;"11853.19							"
3763;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2003;"13772.22							"
3764;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2004;"15243.16							"
3765;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2005;"15866.14							"
3766;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2006;"16723.88							"
3767;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2007;"19485.95							"
3768;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2008;"22205.28							"
3769;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2009;"21083.13							"
3770;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2010;"21799.16							"
3771;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2011;"23155.56							"
3772;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2012;"22527.76							"
3773;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2013;"24770.93							"
3774;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2014;"26754.26							"
3775;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2015;"24921.58							"
3776;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2016;"25624.46							"
3777;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2017;"28823.53							"
3778;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2018;"31567.94							"
3779;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2019;"31198.24							"
3780;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2020;"28977.57							"
3781;Malta;MLT;gdp_per_capita;GDP per Capita (US$);2021;"33486.67							"
3782;Moldova;MDA;gdp_per_capita;GDP per Capita (US$);1960;
3783;Moldova;MDA;gdp_per_capita;GDP per Capita (US$);1961;
